taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
7730,-16772.71631328,0.00000976,19.432172,20.171253,19.064450,90.006850,89.935623,89.837460,7472.681988,6.761876,23.51410,23.44571,23.93266,23.630823333333336,4.17395,4.17914,4.13992,4.164336666666666,153.47457,66.53656,168.80857,243.3555,107.9569,74.5919,0,-40.07432858333332,21.496193830303035,2.0091203590118464e-131,2.0091199018088262e-131
7731,-16772.79219467,0.00000173,19.452266,20.229880,18.990115,90.158769,90.120841,89.997551,7472.887946,6.761689,23.37509,24.53930,22.71816,23.544183333333333,4.14053,4.15259,4.12720,4.140106666666667,154.98379,66.06604,167.00090,241.4443,108.4216,75.4861,-29.62877948333333,-40.03033864166667,21.52515649393939,3.782310698397604e-130,3.78230983768069e-130
7732,-16775.42241614,0.00000034,19.486223,20.192182,19.054160,90.222555,90.099479,89.822651,7497.124560,6.739830,23.05860,21.32265,21.92776,22.103003333333334,4.14475,4.11530,4.10723,4.122426666666667,154.85691,68.22368,168.95378,238.5841,107.0451,78.0587,-29.61338668333333,-40.05794317500002,0,5.801404642958215e-86,5.801403322768654e-86
7733,-16768.87338324,0.00000042,19.470230,20.203907,19.042550,90.008574,90.072007,89.839370,7490.822084,6.745501,23.40410,22.57600,22.24102,22.740373333333334,4.14107,4.10338,4.11296,4.119136666666667,153.62402,67.41046,172.74467,245.0750,107.0153,74.5790,-29.62877948333333,-40.03033864166667,0,5.554214867105371e-196,5.5542136031672495e-196
7734,-16774.45672416,0.00000030,19.376288,20.223230,19.032821,89.936822,90.095998,90.081545,7458.009873,6.775178,22.10372,22.04323,22.45229,22.19974666666667,4.17757,4.18876,4.15473,4.173686666666668,156.95237,67.10591,171.12102,246.4446,106.6810,77.1818,0,-40.061195158333334,21.507554821212118,3.4723373327835305e-102,3.472336542605327e-102
7735,-16775.06098946,0.00000035,19.487548,20.134471,19.062742,89.880219,90.087536,89.938632,7479.646983,6.755579,22.51095,22.30165,22.26429,22.358963333333335,4.12431,4.15158,4.14161,4.139166666666667,154.23422,68.05660,169.96088,242.3776,107.1077,73.7477,-29.601077,-40.05300542500001,0,4.9184942339590125e-92,4.9184931146878805e-92
7736,-16768.30297872,0.00000002,19.382854,20.168617,19.162172,89.969583,90.140229,89.872007,7490.936462,6.745398,23.61130,23.95467,23.65899,23.741653333333332,4.11080,4.11151,4.06057,4.094293333333334,150.62553,67.23162,176.07979,248.7700,107.8755,73.9308,0,-40.02134632499999,21.55355256666667,1.452942700948393e-205,1.452942370311262e-205
7737,-16772.57168644,0.00000428,19.422871,20.262445,19.032796,89.795006,90.105762,89.776760,7490.331442,6.745943,24.43010,24.18507,23.08899,23.901386666666667,4.10488,4.11745,4.09564,4.105989999999999,148.45249,65.28507,164.01698,235.6117,102.2190,74.9787,0,0,0,7.471055746367273e-134,7.471054046225599e-134
7738,-16775.71650240,0.00000007,19.461712,20.199022,19.031575,89.985695,89.831371,90.022507,7481.422713,6.753976,23.09847,25.03730,23.95099,24.02892,4.14533,4.16791,4.16056,4.157933333333333,154.17527,66.26481,166.30994,244.0759,111.5001,75.2443,-29.649674999999995,0,21.543577700000004,5.05783763888123e-81,5.057836487900586e-81
7739,-16776.26234321,0.00000041,19.397228,20.194085,19.058255,89.668420,90.026554,89.741539,7465.093172,6.768750,23.32399,22.72593,22.71283,22.920916666666667,4.17880,4.19743,4.14993,4.175386666666667,158.29791,67.68241,167.92794,243.7054,110.8823,75.4587,-29.507723833333333,-40.05825922500001,0,7.476303221483698e-72,7.476301520147888e-72
774,-16771.43150090,0.00000019,19.362998,20.203189,19.107865,89.849456,89.936382,90.283493,7474.765896,6.759991,22.73384,22.87438,21.82726,22.478493333333333,4.14283,4.13497,4.09145,4.123083333333333,154.68987,67.74382,175.64047,250.0930,108.8511,74.9847,-29.61338668333333,-40.02134632499999,0,5.237305864008229e-153,5.237304672187117e-153
7740,-16772.26369809,0.00000115,19.426837,20.170722,19.074467,90.269317,89.945819,90.045765,7474.305212,6.760407,24.40848,23.33064,24.19516,23.978093333333334,4.13450,4.16041,4.17650,4.157136666666666,152.41965,65.84672,167.85061,238.8158,103.2600,75.1968,0,-40.040169375,21.552012675757588,5.005015399829629e-139,5.0050142608694136e-139
7741,-16774.67853089,0.00001621,19.392739,20.268937,19.020488,89.830385,90.337211,89.795779,7476.177014,6.758715,22.56339,22.20523,22.37523,22.381283333333332,4.13812,4.08862,4.12568,4.117473333333333,154.22684,67.71833,173.19810,243.7727,102.9419,75.9775,-29.577868066666678,0,21.537634427272724,1.8484639014660728e-98,1.8484634808226432e-98
7742,-16772.26937558,0.00000001,19.455714,20.142351,19.075867,90.036440,89.994834,89.648805,7475.381662,6.759434,24.54882,23.75929,23.49779,23.935299999999998,4.14201,4.11665,4.09075,4.11647,150.28568,66.16638,163.43503,234.9021,104.5944,74.4422,-29.600597899999993,-40.047936000000014,21.530409993939383,6.234233323998186e-139,6.2342319053124945e-139
7743,-16773.41808230,0.00000014,19.474842,20.182797,18.993451,89.937448,90.117424,90.100742,7465.473225,6.768405,22.13490,22.92928,23.38131,22.81516333333333,4.16774,4.18173,4.17348,4.174316666666667,151.52126,67.09433,174.44358,246.7450,106.8028,74.0864,0,-40.04892362500001,21.53155894848485,1.236535573437075e-119,1.2365352920463677e-119
7744,-16772.86759320,0.00000000,19.451668,20.214764,19.011934,89.856510,89.771784,90.241378,7475.550135,6.759281,23.29856,23.14373,23.25264,23.231643333333334,4.13390,4.11735,4.10492,4.118723333333333,155.22124,66.91521,174.25839,246.2958,108.1056,72.9718,-29.57079606666667,-40.04762267500001,0,6.988705771526387e-129,6.988704181150095e-129
7745,-16772.32178790,0.00003961,19.421248,20.197984,19.063440,90.294904,90.026065,89.989006,7477.916566,6.757142,23.97077,23.15406,22.68473,23.269853333333334,4.12185,4.11581,4.13675,4.124803333333333,156.50734,67.33752,172.09800,250.4642,112.5904,76.9000,-29.598924383333344,0,21.54968155151516,4.7344689813176323e-138,4.734467903923982e-138
7746,-16774.86776088,0.00000004,19.432903,20.271993,19.006701,89.704127,89.888024,90.110924,7487.441762,6.748546,23.14672,22.94571,23.62095,23.237793333333332,4.16708,4.14247,4.13960,4.149716666666667,149.39431,65.83041,170.55850,243.1554,103.7678,72.8701,-29.656541399999995,-40.082162625,21.536483612121216,2.790839700910473e-95,2.7908390658164456e-95
7747,-16772.82695456,0.00003285,19.473617,20.227003,18.992039,89.623971,89.863538,90.603314,7480.231169,6.755051,22.44802,23.07574,22.44475,22.65617,4.11816,4.09015,4.14605,4.11812,156.27387,67.37964,167.87319,242.3912,107.5234,74.4741,-29.61338668333333,-40.05794317500002,0,1.4511010364983664e-129,1.4511007062803317e-129
7748,-16771.50197562,0.00000315,19.443308,20.168853,19.035530,90.260268,90.018715,89.864505,7464.670096,6.769133,23.28434,22.38933,22.84760,22.840423333333334,4.13018,4.14677,4.14070,4.139216666666666,156.07590,67.42912,170.15086,241.9518,110.1549,77.3211,-29.576795449999995,0,0,7.99891581735398e-152,7.998913997090473e-152
7749,-16772.52035171,0.00000012,19.461529,20.182060,19.037471,89.971699,90.132169,89.936941,7477.393623,6.757615,22.94574,23.93965,22.87044,23.251943333333333,4.12451,4.10347,4.11462,4.114199999999999,150.96890,66.52676,165.27032,240.3996,104.5674,73.4158,-29.541473566666678,-40.043431758333334,21.529870036363626,1.0256435873342364e-134,1.0256433539349063e-134
775,-16773.94996400,0.00005330,19.455806,20.206933,19.038891,90.093140,89.931044,90.247113,7484.906119,6.750832,21.99363,22.38903,23.00797,22.463543333333334,4.09179,4.10824,4.09339,4.097806666666667,148.95887,67.79108,175.04546,240.8140,100.4133,76.0040,0,0,21.558766124242428,1.0651871314502345e-110,1.065186889052226e-110
7750,-16774.31420343,0.00016400,19.397898,20.266056,19.061564,89.772745,89.957295,90.257252,7493.324159,6.743248,23.94711,22.84604,23.70935,23.500833333333333,4.15388,4.10781,4.11524,4.1256433333333336,149.65227,66.58315,166.64679,239.0467,104.2220,75.3335,-29.541473566666678,0,21.529870036363626,1.4008093211395558e-104,1.4008090023660937e-104
7751,-16775.12362523,0.00000145,19.493163,20.167740,19.070992,90.067343,90.120215,90.393608,7497.238409,6.739728,23.96218,23.62206,22.51736,23.3672,4.08861,4.08948,4.09857,4.09222,149.01433,65.65060,158.96805,227.4575,100.4448,74.4715,-29.568476750000002,-40.058357441666665,21.51236126969698,5.547110163076448e-91,5.547108900755099e-91
7752,-16770.56372077,0.00000042,19.425864,20.214009,19.043831,89.914566,90.218399,90.007781,7477.966150,6.757098,22.65335,22.88955,23.91790,23.1536,4.13041,4.11691,4.14383,4.1303833333333335,153.40774,66.86511,168.06539,243.1910,106.5796,75.0231,-29.627312850000006,0,21.529333890909097,1.3837045692960383e-167,1.3837042544149982e-167
7753,-16773.78856554,0.00000042,19.442273,20.157178,19.050466,90.246402,89.958271,89.961360,7465.830696,6.768081,23.65063,25.07965,22.78707,23.839116666666666,4.19926,4.14848,4.16986,4.172533333333333,152.56289,66.81381,170.40766,241.8424,103.9773,73.7664,0,-40.038639174999986,0,2.070385027130703e-113,2.0703845559860634e-113
7754,-16772.77544735,0.00000129,19.417992,20.180529,19.064341,90.032381,90.077903,90.216854,7470.593125,6.763766,23.25231,22.99092,22.54023,22.927819999999997,4.13938,4.14268,4.14212,4.141393333333334,157.09205,65.84155,167.78247,243.4185,109.0493,74.0524,-29.599531433333347,-40.043431758333334,21.53072215454545,1.978857894351559e-130,1.9788574440351795e-130
7755,-16773.07459419,0.00003059,19.438740,20.199609,19.038874,90.138319,90.139452,89.958846,7475.662232,6.759180,23.67066,23.40327,24.41507,23.829666666666668,4.06864,4.11714,4.07752,4.087766666666667,153.75474,65.55113,161.07151,233.8456,108.4471,74.5945,-29.627312850000006,0,21.529333890909097,2.0982649974247228e-125,2.0982645199356117e-125
7756,-16772.21953581,0.00002057,19.475211,20.195000,18.989325,89.940937,90.066710,89.996176,7468.528154,6.765637,23.64705,23.22859,23.32433,23.399990000000003,4.16235,4.15578,4.18234,4.166823333333333,152.68239,65.72239,165.88157,237.1487,104.2987,73.3558,0,-40.04892362500001,21.53155894848485,9.068005333880798e-140,9.068003270331242e-140
7757,-16776.19051922,0.00002122,19.436312,20.191983,19.038971,89.991671,89.994047,89.797966,7471.943730,6.762544,23.27437,23.73077,23.28268,23.42927333333333,4.14000,4.14150,4.15876,4.146753333333333,153.83928,65.66437,166.55326,243.1005,107.9573,73.9725,-29.541473566666678,-40.043431758333334,21.529870036363626,4.646190156710468e-73,4.6461890994058805e-73
7758,-16771.22720424,0.00000087,19.438465,20.211307,19.002747,90.021692,90.159408,89.794445,7465.660619,6.768235,23.05410,24.69023,23.04164,23.59532333333333,4.16009,4.14125,4.12632,4.142553333333333,158.42270,66.37268,167.69913,246.2177,110.2392,72.6150,-29.577868066666678,-40.01775226666665,0,1.9367568613978014e-156,1.9367564206620922e-156
7759,-16773.15773362,0.00000022,19.392977,20.194006,19.109953,90.146616,90.030047,89.971498,7483.849620,6.751785,24.43862,22.83982,22.10105,23.126496666666668,4.12914,4.12055,4.11148,4.1203899999999996,155.66289,66.84789,173.91558,246.1971,107.4226,75.7427,-29.499317766666657,-40.065620483333326,0,5.230476896546602e-124,5.2304757062795165e-124
776,-16773.55482994,0.00000033,19.438422,20.214583,19.008717,89.871929,90.058759,89.965261,7469.253270,6.764980,22.30524,21.57615,22.68899,22.190126666666668,4.14723,4.14760,4.16660,4.15381,152.95014,66.44553,167.59396,245.7569,107.8766,73.8535,-29.576795449999995,-40.06064958333335,0,2.451691707841301e-117,2.4516911499250723e-117
7760,-16774.67158392,0.00003925,19.479579,20.168076,19.034828,90.088705,89.961577,90.132244,7478.099380,6.756977,23.52588,22.68257,22.44898,22.885810000000003,4.13698,4.12942,4.14532,4.13724,151.16899,66.52512,161.49900,227.1120,100.9282,76.0119,-29.599531433333347,-40.043431758333334,21.53072215454545,1.4128856497725126e-98,1.4128853282509157e-98
7761,-16775.85327882,0.00005255,19.449146,20.168965,19.038129,90.101251,90.083966,90.174196,7468.016369,6.766100,22.87569,23.58228,22.22407,22.894013333333334,4.12474,4.15906,4.12458,4.136126666666667,156.81170,67.66061,172.78114,247.7789,108.6202,74.8417,-29.576795449999995,-40.06552584166666,21.525219906060617,1.0039396573303316e-78,1.0039394288700299e-78
7762,-16777.02295502,0.00006569,19.451443,20.212578,19.024696,89.948333,89.968163,90.063916,7479.813068,6.755429,23.41284,23.21965,23.79455,23.47568,4.17183,4.14905,4.17482,4.165233333333333,146.29764,66.09502,165.47037,229.8060,102.0061,76.5762,0,0,0,4.481288788705697e-59,4.481287768926688e-59
7763,-16770.08855966,0.00000003,19.465024,20.276571,18.970727,90.047531,89.849231,90.162031,7487.382898,6.748599,22.27300,23.16630,23.16667,22.868656666666666,4.10839,4.08082,4.12403,4.1044133333333335,152.31673,67.43632,170.77952,244.6036,105.0201,75.3705,0,0,21.5173955121212,1.4410798735025265e-175,1.4410795455649453e-175
7764,-16771.78990416,0.00000178,19.505312,20.135764,19.031785,90.346961,89.960126,89.652004,7474.539851,6.760195,22.69254,22.46351,23.77196,22.976003333333335,4.14686,4.13656,4.10788,4.130433333333333,159.12050,66.61781,164.52979,240.1794,111.6285,75.1722,-29.573105150000007,-40.07379169999999,21.54579748484847,5.495632825364037e-147,5.495631574757066e-147
7765,-16775.26307912,0.00000015,19.540836,20.085431,19.037691,90.036340,89.819809,89.929120,7471.985182,6.762506,23.37319,23.27138,23.20803,23.2842,4.13216,4.17920,4.14415,4.151836666666667,153.56413,66.44572,162.66582,235.2510,111.4107,74.1777,0,-40.06064958333335,0,1.2212062916175218e-88,1.2212060137152038e-88
7766,-16774.39938908,0.00003356,19.473423,20.113828,19.077591,90.106464,90.221838,89.651388,7472.201065,6.762311,23.15237,21.76522,21.92834,22.28197666666667,4.09612,4.09330,4.12548,4.104966666666667,154.84625,67.13811,170.45622,239.5131,103.7619,76.5980,-29.577868066666678,-40.01775226666665,0,3.7795052956945077e-103,3.779504435616002e-103
7767,-16773.43638127,0.00000103,19.478149,20.100673,19.074865,90.134932,90.017248,89.684893,7468.131729,6.765996,22.77464,22.44352,22.61237,22.610176666666664,4.11815,4.14256,4.13545,4.1320533333333325,154.87826,67.50187,165.99887,236.7246,108.5297,74.8395,-29.615712266666662,0,21.5187766030303,2.5096651560609416e-119,2.5096645849520564e-119
7768,-16772.74065543,0.00002225,19.448470,20.166355,19.058040,89.965425,90.037040,90.191371,7474.609280,6.760132,23.49337,23.18814,23.20572,23.295743333333334,4.10377,4.15825,4.12695,4.1296566666666665,151.41195,65.89928,162.93478,231.1174,101.8246,74.8957,0,-40.043431758333334,21.529870036363626,5.151528138165199e-131,5.151526965863991e-131
7769,-16773.57863033,0.00004463,19.403667,20.178985,19.061528,90.016298,90.115118,90.047928,7463.452676,6.770237,23.56448,23.33801,24.15112,23.684536666666663,4.17322,4.13355,4.16296,4.156576666666667,154.58256,66.03833,165.75563,243.0182,108.9810,73.6231,0,-40.07215517500001,21.521315160606065,6.155946156955018e-117,6.155944756084651e-117
777,-16774.53879560,0.00000009,19.415942,20.213586,19.039575,89.862278,90.200472,89.770597,7472.254630,6.762262,22.93625,23.49220,22.71470,23.047716666666663,4.15045,4.14423,4.08081,4.125163333333333,152.49077,66.69326,171.73990,248.0164,106.9883,71.2932,-29.60366058333334,-40.0468931,21.527922218181835,8.305416560512817e-101,8.305414670500844e-101
7770,-16772.55337500,0.00000124,19.480528,20.190240,19.014138,89.973518,90.150224,89.920170,7478.540914,6.756578,24.16320,23.02206,24.71275,23.966003333333333,4.13565,4.11250,4.12696,4.1250366666666665,155.97364,65.59077,171.73912,247.9120,108.4975,71.5512,0,0,0,3.679284104152423e-134,3.6792832668806304e-134
7771,-16771.80617693,0.00000001,19.505136,20.168917,19.001988,90.012028,89.975931,90.315488,7475.219919,6.759580,23.02106,24.20136,24.79129,24.00457,4.14241,4.11258,4.11716,4.1240499999999995,152.98707,66.49864,164.26616,237.9219,108.1385,72.9217,-29.541473566666678,0,21.529870036363626,1.0313075879371405e-146,1.031307353248889e-146
7772,-16770.12494770,0.00000046,19.487016,20.226232,18.977545,89.994275,90.230414,89.883069,7479.902644,6.755348,23.18141,23.77875,24.56121,23.840456666666668,4.10070,4.11456,4.14087,4.11871,156.47255,65.83746,165.94913,239.3507,107.2233,75.5266,-29.577868066666678,-40.057899774999996,0,5.888168371133302e-175,5.88816703119946e-175
7773,-16776.95357579,0.00018266,19.387574,20.256695,19.055467,89.831789,89.966816,90.000399,7483.585010,6.752024,25.60704,22.63814,25.33736,24.527513333333335,4.12624,4.07945,4.10735,4.104346666666667,145.71730,65.03668,163.70091,227.7128,98.0531,73.3466,-29.599531433333347,-40.043431758333334,21.549042360606062,3.061139814165492e-60,3.0611391175609496e-60
7774,-16773.70880294,0.00000004,19.441746,20.171214,19.063744,89.920373,89.960686,90.268236,7476.016049,6.758860,22.64636,23.65406,22.34498,22.8818,4.11977,4.10405,4.14882,4.1242133333333335,153.32206,67.35500,167.66197,241.1134,106.4953,76.0994,-29.577868066666678,0,21.537634427272724,9.464516077052334e-115,9.464513923271295e-115
7775,-16772.76481452,0.00000177,19.357162,20.260754,19.062230,89.742043,89.888926,90.026372,7475.938552,6.758930,23.16494,23.16254,23.44311,23.25686333333333,4.16513,4.14205,4.18169,4.162956666666667,152.38964,65.42329,168.84948,243.7144,106.6305,71.0383,-29.654661216666675,-40.073721950000014,21.51976468484848,1.3115683426050967e-130,1.311568044139649e-130
7776,-16779.63996526,0.00005880,19.420713,20.180459,19.051619,90.135411,90.115042,89.811999,7466.613491,6.767371,22.09701,22.59545,22.18854,22.293666666666667,4.16473,4.19677,4.16340,4.174966666666666,159.04154,68.84578,176.30352,251.5434,110.9674,77.7226,-29.670301383333328,-40.07215517500001,21.521315160606065,4.123253092474182e-15,4.1232521541711286e-15
7777,-16771.61126483,0.00000036,19.435205,20.219158,18.986589,89.864300,90.096851,89.979693,7461.003870,6.772460,23.40280,22.27419,23.22547,22.96748666666667,4.15271,4.14747,4.12814,4.142773333333333,157.52136,67.31826,165.55303,241.6476,107.0406,76.6890,-29.601077,-40.044867999999994,0,5.482883873046056e-150,5.482882625340285e-150
7778,-16769.87589563,0.00002292,19.434336,20.189027,19.073330,89.968758,90.096059,89.925992,7483.600398,6.752010,22.85829,23.43417,24.42804,23.5735,4.11986,4.09177,4.09804,4.103223333333333,153.71300,66.45379,170.68336,245.8404,109.3501,75.2857,-29.573105150000007,-40.07379169999999,0,3.855578845869226e-179,3.855577968479136e-179
7779,-16772.84656360,0.00001264,19.436990,20.179837,19.057005,89.932613,90.021422,90.068532,7474.818746,6.759943,23.66100,23.51934,22.95670,23.379013333333333,4.15443,4.14680,4.16997,4.157066666666666,154.83051,66.48700,162.36979,238.9268,110.1588,75.1386,-29.577868066666678,-40.01775226666665,0,3.098239779520367e-129,3.098239074473217e-129
