taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
8699,-15919.56039595,0.00000067,19.462575,20.325837,19.176516,89.729953,90.304578,89.766489,7585.842767,6.620684,20.71234,21.29576,22.83458,21.614226666666667,3.96287,3.94306,3.95040,3.95211,144.29873,62.11907,159.94536,226.4118,100.0073,66.2970,-29.4640982875,0,21.427901606249996,1.1280096559341672e-112,1.1279491205131483e-112
87,-15917.30456946,0.00002134,19.566490,20.279879,19.148866,90.052581,90.056055,90.093106,7598.368840,6.609770,20.14853,19.63501,20.92585,20.236463333333333,3.90621,3.89286,3.87981,3.89296,144.39174,64.89354,165.82896,230.0189,99.7843,68.0951,-29.45782185,-40.00778893,0,1.432503538052429e-150,1.4324266617559089e-150
870,-15919.05835532,0.00003854,19.539683,20.272348,19.111078,89.514834,89.771730,89.998225,7569.858408,6.634664,20.99670,22.01535,20.99469,21.335580000000004,3.97890,3.97653,3.96424,3.9732233333333333,150.16275,65.43484,161.86353,234.0766,107.2559,67.7979,0,-40.028568250000006,21.461721456249986,4.153377761164598e-121,4.153154867264621e-121
8700,-15917.44245023,0.00000009,19.481337,20.314710,19.141518,89.889517,90.027145,90.187088,7575.347966,6.629857,21.06380,21.58842,20.65590,21.102706666666666,3.97902,3.93756,3.94152,3.9527,148.85938,66.05042,168.63103,237.9152,101.8434,71.4554,-29.4640982875,-39.98742902000001,21.43852661875001,2.9674997613037318e-148,2.9673405083696114e-148
8701,-15920.66878382,0.00000050,19.549169,20.302664,19.107670,89.957736,90.068984,89.956890,7583.828223,6.622443,20.75982,21.06138,21.62188,21.147693333333336,3.93596,3.91935,3.94039,3.9319,144.83478,63.10924,163.01096,230.6882,98.1564,66.5033,-29.4640982875,-39.98540558999998,0,4.7033739666226554e-94,4.703121556794618e-94
8702,-15921.12628240,0.00000000,19.512810,20.279887,19.156589,90.126795,90.025169,90.139517,7580.556855,6.625301,23.01336,21.43951,20.97189,21.80825333333333,3.96233,3.91428,3.96465,3.947086666666667,143.15663,64.40981,166.76115,226.1446,93.8978,68.6885,-29.53395311249999,-40.002404739999996,21.438334687500006,2.2805909085568897e-86,2.280468519063063e-86
8703,-15920.46990361,0.00000351,19.543285,20.304754,19.075085,90.021122,90.139978,89.897391,7569.370471,6.635092,20.88245,21.68979,21.14133,21.237856666666662,3.93975,3.96409,3.99257,3.9654700000000003,148.23870,64.89944,167.24581,232.6769,99.9945,68.0662,-29.515680175000007,-39.974719480000005,21.421587943750005,2.144712245651466e-97,2.1445971481803835e-97
8704,-15916.40155902,0.00000006,19.560979,20.312607,19.109000,89.854982,90.096490,89.738825,7592.550500,6.614835,21.15184,22.79892,21.84057,21.930443333333333,3.95559,3.94670,3.95162,3.951303333333333,139.31929,61.90203,147.83481,210.9602,95.9068,67.8282,0,-40.03477680000001,21.43115935312501,9.686970588189473e-166,9.686450730190149e-166
8705,-15917.98854800,0.00003713,19.546244,20.343797,19.120487,89.888042,89.952716,90.022958,7603.145217,6.605618,21.18332,22.68813,20.67495,21.515466666666665,3.90740,3.91196,3.87048,3.8966133333333333,145.25237,63.54912,165.45111,231.2262,104.4494,67.6552,-29.473204712499996,-39.9990093,21.456158025,4.4302624395758054e-139,4.430024686467405e-139
8706,-15917.17235176,0.00003705,19.460534,20.354582,19.140143,90.075336,90.058108,90.036450,7581.609681,6.624381,21.84981,22.84914,23.36159,22.686846666666668,3.94221,3.94232,3.94050,3.9416766666666665,133.96223,62.19462,154.11816,209.2417,93.7796,69.1425,0,-39.995340849999984,21.440025196875,8.608670843604805e-153,8.608208853309607e-153
8707,-15921.97825589,0.00027571,19.505262,20.300009,19.132459,89.968773,89.855685,89.783760,7575.551583,6.629678,21.48203,21.35130,22.64775,21.82702666666667,3.98398,3.97837,3.97840,3.98025,150.06178,64.27599,164.53920,235.7907,104.6449,68.7632,-29.507616324999994,-39.99442952999998,21.42498166875,4.683516845855084e-72,4.683265501673213e-72
8708,-15917.20711766,0.00002465,19.594779,20.314719,19.056926,89.869216,89.680973,90.091958,7585.698965,6.620810,21.62574,21.16025,21.38984,21.39194333333333,3.97708,3.94636,3.98789,3.9704433333333333,144.56292,62.41116,155.81667,222.8472,99.9099,65.0414,-29.479282724999997,-40.00684085000001,21.400746762500017,3.303524388770473e-152,3.30334710284152e-152
8709,-15914.35213724,0.00000024,19.522814,20.259102,19.162588,90.060400,89.539533,90.563640,7578.469943,6.627125,21.33846,20.94929,21.78814,21.35863,3.95262,3.96103,3.92431,3.9459866666666668,145.88588,62.82009,158.68369,224.7102,102.3555,67.7346,-29.53395311249999,-40.002404739999996,21.438334687500006,3.6092534736891296e-200,3.60905978059666e-200
871,-15912.99369189,0.00003704,19.507847,20.289532,19.182338,90.294044,90.076834,89.721804,7592.270957,6.615079,20.63528,20.67514,20.89755,20.73599,3.91319,3.91301,3.93644,3.9208800000000004,144.25156,64.41865,169.50315,230.8443,97.2846,69.7868,0,0,21.426823799999994,5.4517999770828475e-223,5.451507402453555e-223
8710,-15918.20868086,0.00002998,19.470569,20.341713,19.152895,89.817996,89.978477,89.906740,7585.737378,6.620776,20.86501,21.28773,21.34071,21.164483333333333,3.97341,3.97232,3.98487,3.976866666666666,142.64917,63.40862,161.14940,226.3898,101.5741,69.7912,-29.4175778875,-39.94897923,0,2.210541839763152e-135,2.210423209501216e-135
8711,-15919.16637786,0.00006738,19.480183,20.333883,19.142248,90.154700,90.178711,89.894696,7582.315617,6.623764,24.79216,21.93804,20.97484,22.568346666666667,3.92356,3.95848,3.93641,3.9394833333333334,143.45740,62.54550,153.69213,216.5863,98.2055,67.3299,-29.43257214999999,-40.024956460000006,21.43139670624999,2.7108172167942645e-119,2.7106717389070315e-119
8712,-15921.26533646,0.00000039,19.493881,20.296949,19.169426,89.651610,90.142234,89.988777,7584.532486,6.621828,20.96708,21.12136,21.36497,21.151136666666666,3.98485,3.96410,3.95628,3.96841,148.57977,63.63155,158.14853,232.8845,108.8011,70.1335,-29.507078612500003,0,21.437455856250004,4.943707673693747e-84,4.94344236619053e-84
8713,-15919.55974863,0.00000299,19.504254,20.330032,19.137099,89.806545,90.347328,89.492956,7587.801472,6.618975,22.34357,23.06666,22.16437,22.524866666666668,3.98603,3.95761,3.99205,3.9785633333333337,134.49011,63.13214,152.28314,206.1121,88.2564,68.5397,-29.43915160000001,-40.023967260000006,21.417693131250005,1.1001155917113379e-112,1.1000565532446338e-112
8714,-15918.80477881,0.00000057,19.512023,20.316322,19.142026,89.956461,89.973114,90.098631,7588.125001,6.618693,20.87886,20.21974,20.33432,20.477640000000005,3.91584,3.91519,3.92491,3.918646666666667,147.25496,64.71221,166.96600,232.6571,100.7359,69.7043,-29.43257214999999,-40.024956460000006,21.43139670624999,2.2829876132033387e-125,2.282865095088694e-125
8715,-15917.21232372,0.00000027,19.569587,20.225386,19.157094,89.977605,90.056681,90.065980,7582.415408,6.623677,22.28753,22.13622,21.57234,21.998696666666664,3.95854,3.96737,3.95043,3.9587799999999995,140.83720,62.35052,159.25369,225.6719,102.0042,61.0996,0,-40.023967260000006,21.433191790625,4.0405033959749546e-152,4.04028655955612e-152
8716,-15916.05509940,0.00000028,19.636729,20.245618,19.108201,89.971373,90.173089,89.890073,7596.563170,6.611341,22.02537,21.44521,21.68740,21.719326666666664,3.94117,3.94219,3.94669,3.94335,144.75951,63.79111,158.54159,223.6910,100.2091,67.8147,-29.467163925000005,-39.98282651,21.43887075624999,1.4652864420990638e-171,1.465207806485247e-171
8717,-15917.16232582,0.00000117,19.466462,20.362712,19.136958,89.417672,90.015458,90.317508,7585.189444,6.621255,22.73302,20.06661,21.53345,21.44436,3.95709,3.91385,3.94897,3.93997,144.39018,64.23375,163.53932,229.0388,101.4665,66.7821,-29.457843387500002,-40.00301683,21.424200700000007,5.84127595381186e-153,5.840962477683981e-153
8718,-15918.30315454,0.00000023,19.542325,20.321873,19.125580,89.812852,89.901958,89.932734,7595.411806,6.612343,21.42233,22.53971,21.64518,21.869073333333333,3.95891,3.93506,3.98086,3.9582766666666664,145.14633,63.65832,161.53773,231.5832,100.8179,70.3226,-29.454931800000008,0,21.417693131250005,8.542533906234884e-134,8.542075465224329e-134
8719,-15921.13546718,0.00000037,19.532596,20.312215,19.083793,89.942020,90.024929,89.725403,7571.408787,6.633306,22.17851,21.56775,21.85943,21.86856333333333,4.01805,4.03528,4.01899,4.024106666666666,148.04056,64.12328,161.12603,226.8288,102.6561,69.8083,-29.464959374999996,0,0,3.253455729956806e-86,3.2532811309971754e-86
872,-15920.62558687,0.00002873,19.597594,20.272877,19.077674,90.043282,90.122570,90.241952,7579.465337,6.626255,21.71583,21.15811,21.87875,21.58423,3.95383,3.95694,3.96401,3.9582599999999997,145.80123,65.75919,167.59816,232.6454,101.3556,69.7280,0,-40.023967260000006,21.433191790625,8.845709853358252e-95,8.845235142200092e-95
8720,-15913.61470364,0.00000911,19.516595,20.281666,19.162760,90.084135,89.938000,90.260464,7585.086409,6.621345,21.04644,19.95358,20.13162,20.377213333333334,3.97126,3.90303,3.93812,3.93747,147.48396,64.89002,172.50245,239.4299,101.1860,67.4278,-29.463988425000014,0,21.477239884375,1.475972100827786e-212,1.4758928917606777e-212
8721,-15922.98869507,0.00006761,19.527651,20.280286,19.135681,89.905714,90.210687,90.060222,7578.167918,6.627390,20.22471,20.92371,20.76839,20.638936666666666,3.94680,3.93424,3.95829,3.9464433333333333,147.46863,65.32889,166.10364,233.8208,102.0042,71.2422,-29.4175778875,-39.94897923,21.410618399999997,4.417771100726185e-55,4.417534017974153e-55
8722,-15921.34383427,0.00000005,19.432226,20.275784,19.224809,89.984642,90.070455,89.806017,7574.594865,6.630516,22.16059,21.35057,22.12227,21.87781,3.96491,3.96522,3.97862,3.969583333333333,149.19487,66.83298,174.10090,240.5762,103.0725,71.8187,-29.467163925000005,-39.98282651,21.431014971874994,1.0298120059506436e-82,1.0297567403746598e-82
8723,-15919.62609129,0.00000072,19.518333,20.363898,19.058362,89.696115,89.889212,89.947383,7574.990705,6.630169,21.41572,20.83056,21.73347,21.326583333333332,3.99375,3.96029,3.95860,3.9708799999999997,145.19461,62.83343,164.26033,228.4273,102.1655,70.0546,0,-40.030199270000004,21.40293523124997,1.4320096853344781e-111,1.431932835540907e-111
8724,-15918.90708169,0.00001097,19.518964,20.287780,19.170076,90.113395,89.711608,90.131827,7591.151099,6.616055,22.27724,23.19028,24.16478,23.210766666666668,3.96527,3.92895,3.92810,3.940773333333333,143.30798,62.51604,162.10254,227.3387,100.9020,66.0669,-29.482823399999994,-40.025039709999994,0,1.1943078812652617e-123,1.19424378790397e-123
8725,-15918.13278409,0.00000508,19.477197,20.337073,19.136887,90.143467,90.104368,89.854997,7580.236115,6.625581,21.63011,21.07272,20.99429,21.23237333333333,3.93468,3.99001,3.96237,3.962353333333333,143.41233,63.18873,155.70598,220.6461,99.4197,69.8261,-29.45782185,-40.00778893,21.405696887499992,1.173516283294947e-136,1.1734533057291895e-136
8726,-15920.05962880,0.00000019,19.566405,20.320187,19.080925,90.172927,90.406114,89.820407,7586.180364,6.620390,22.11568,21.91071,22.26205,22.09614666666667,3.96084,3.93470,3.94005,3.9451966666666665,142.87708,63.62087,162.59614,228.7668,99.4687,66.0767,-29.4908156375,0,21.424668628124998,2.7482458028838897e-104,2.7480983163656088e-104
8727,-15918.42441294,0.00000043,19.550281,20.301151,19.093845,89.991649,90.057425,90.029325,7578.212265,6.627351,22.60882,21.83736,20.82489,21.757023333333333,3.96741,3.95851,3.94751,3.95781,146.53513,63.64650,160.21929,225.3947,100.2563,67.8894,0,-40.02373467,21.462308918750004,9.303324617682088e-132,9.302825348310019e-132
8728,-15919.04889173,0.00006265,19.572241,20.198556,19.165888,89.949885,90.159774,89.619330,7576.670363,6.628699,20.79806,22.17787,21.78817,21.588033333333332,3.98948,3.96650,3.96086,3.97228,145.67085,63.44026,157.13805,226.6267,103.5660,67.0944,-29.482059874999997,-40.01100822,0,2.880183237041751e-121,2.8800286700095022e-121
8729,-15914.98088685,0.00000003,19.550597,20.305027,19.160014,89.841305,89.950630,90.251639,7605.948910,6.603183,21.94558,21.30537,22.21720,21.82271666666667,3.89377,3.92404,3.89235,3.9033866666666666,139.99141,61.82082,156.12419,218.0932,96.4321,66.3566,-29.411901962500007,-40.04437402,21.439862346875014,1.3180926699185653e-189,1.3180219335606843e-189
873,-15920.84376389,0.00000005,19.570124,20.301014,19.089044,89.784224,90.042738,89.889382,7583.880432,6.622397,20.87870,21.34044,21.37582,21.19832,3.98819,3.96924,3.99867,3.985366666666667,146.56335,65.21522,164.15387,233.1267,102.0610,68.0724,-29.467163925000005,-39.98282651,21.43887075624999,4.0920912529848065e-91,4.091871648067824e-91
8730,-15922.14614723,0.00000018,19.562900,20.387075,19.035522,90.089883,90.028090,89.838684,7591.902867,6.615400,21.75655,21.53772,22.03723,21.77716666666667,3.99270,3.94993,3.96824,3.9702900000000003,145.02960,63.71978,166.62773,234.1172,100.3146,67.2980,-29.429498474999992,-40.01384681999998,21.42511660625002,3.0975795094535504e-69,3.0974132756994704e-69
8731,-15918.34957661,0.00000001,19.570593,20.305715,19.116367,90.028547,89.919328,90.169743,7596.704756,6.611218,21.74070,21.00849,21.49597,21.415053333333333,3.92446,3.93702,3.97815,3.946543333333333,146.69316,64.74890,164.97721,228.1630,102.4364,67.3374,-29.498998062499993,0,21.450447700000012,5.1456846067118495e-133,5.1454084599763505e-133
8732,-15917.65245879,0.00009634,19.522992,20.269836,19.148088,90.124868,90.325694,89.797341,7577.244046,6.628198,22.84243,21.22807,22.46260,22.177699999999998,3.92072,3.91834,3.94239,3.9271499999999997,145.76443,63.49712,160.45927,225.1503,100.4786,69.5187,0,-39.98422620000001,21.421026325000003,1.0008735770866692e-144,1.0008198645115535e-144
8733,-15921.92777071,0.00000019,19.511282,20.271978,19.154742,89.790090,90.207675,89.816338,7576.179030,6.629129,20.02812,20.99200,21.00754,20.675886666666667,3.98246,3.96473,3.95196,3.9663833333333334,148.93170,64.68458,165.06741,236.8284,104.3572,69.2437,-29.45782185,-40.00778893,0,6.644440098288292e-73,6.644083519799209e-73
8734,-15919.45223112,0.00004193,19.548775,20.304917,19.157334,89.894186,90.174807,89.727769,7604.105856,6.604783,21.50202,20.71902,20.44287,20.88797,3.92670,3.93973,3.91616,3.9275299999999995,140.11284,62.61792,146.71197,206.6665,92.9378,68.0971,-29.4175778875,-39.94897923,0,1.7187932854899316e-114,1.718701045255432e-114
8735,-15919.70302565,0.00000009,19.541960,20.319739,19.064853,90.169283,90.120880,89.530787,7570.111751,6.634442,21.43405,22.07444,22.09567,21.868053333333332,3.94460,3.98381,3.96772,3.9653766666666663,149.86035,63.59074,160.35965,228.3005,102.9381,68.2529,-29.467163925000005,-39.98282651,21.43887075624999,2.807930274977937e-110,2.8077795854510407e-110
8736,-15918.12490800,0.00000038,19.489442,20.336700,19.143849,89.779462,89.709441,90.162261,7587.497876,6.619240,19.75107,20.91633,20.42651,20.364636666666666,3.94590,3.95274,3.94235,3.9469966666666667,150.18758,66.58281,173.12431,243.4382,105.1821,71.1951,-29.45782185,-40.00778893,0,8.653197806903621e-137,8.652733427038037e-137
8737,-15914.62477979,0.00001270,19.521021,20.257861,19.211093,90.124631,89.921815,89.944381,7597.077437,6.610894,23.24505,22.08723,23.22385,22.85204333333333,3.92961,3.92671,3.90006,3.9187933333333334,143.71311,62.17508,161.95512,226.8831,98.2808,66.7466,-29.4175778875,-39.94897923,0,1.372810638599894e-195,1.3727369657642498e-195
8738,-15918.66043528,0.00004129,19.558836,20.287182,19.067762,90.177432,90.049849,90.106362,7565.914877,6.638123,22.62881,23.90887,21.64346,22.727046666666666,3.97105,3.96322,3.99434,3.976203333333333,150.78233,63.54012,166.73965,234.6164,103.9866,70.9083,0,-40.000585659999985,21.429662590625014,8.582997305889054e-128,8.582536693382076e-128
8739,-15915.52166235,0.00000000,19.506031,20.304140,19.111548,89.947214,90.427260,90.074482,7568.969157,6.635444,21.16082,22.09478,21.86581,21.707136666666667,3.94832,3.99157,3.97338,3.9710900000000002,145.98178,62.47894,156.22838,224.8640,105.9705,68.7936,-29.457743974999993,-40.02145353999999,21.440752081249993,1.6016753990493247e-180,1.60158944402748e-180
874,-15918.86560519,0.00000000,19.532946,20.272920,19.169504,90.126631,89.714026,90.255115,7590.741126,6.616412,21.32474,21.74669,21.35860,21.476676666666666,3.98747,3.94150,3.93447,3.95448,140.90463,64.00260,162.94661,224.2165,96.8442,69.4968,0,-40.01071216,21.442467531249996,2.4007214079122518e-124,2.4005925715318075e-124
8740,-15920.96829796,0.00004473,19.515354,20.338970,19.113258,89.991481,89.937711,90.136695,7586.450327,6.620154,21.51917,21.28319,21.83088,21.544413333333335,3.97038,3.97714,3.95263,3.9667166666666667,145.35436,64.56536,166.42092,232.5614,101.1111,70.4375,-29.46979291249999,-40.01689731,21.448511131250022,5.0585448814249894e-89,5.0582734111033224e-89
8741,-15916.73984333,0.00000002,19.460571,20.252473,19.174884,90.041541,90.028849,90.046465,7557.289516,6.645699,21.69846,21.12714,22.25004,21.691879999999998,3.98052,4.00451,3.97301,3.9860133333333336,148.85327,64.85643,166.77056,234.9552,103.2137,70.0115,0,-39.99927770000001,21.43037420625,4.6678217976894385e-160,4.6675712957932203e-160
8742,-15917.41857261,0.00006780,19.605516,20.285401,19.098290,89.919252,89.789038,90.165822,7595.408807,6.612346,21.33055,20.51660,21.54383,21.130326666666665,3.96353,3.95724,3.96932,3.9633633333333336,143.14559,63.27662,160.31248,225.6006,100.8080,67.8480,-29.442296262500008,0,21.4394218875,1.1783229362442963e-148,1.1782597007261725e-148
8743,-15917.85268149,0.00002346,19.573033,20.288135,19.130227,90.067790,90.076502,90.097835,7596.596406,6.611312,20.94350,21.45481,22.43255,21.610286666666667,3.92680,3.93718,3.96225,3.9420766666666665,142.06115,64.16285,163.56721,228.2899,99.3374,69.8291,-29.411901962500007,-40.04437402,21.439862346875014,2.3119186211338292e-141,2.3117945504165658e-141
8744,-15921.02662103,0.00016968,19.507401,20.257955,19.199018,89.955216,89.849073,89.827193,7587.005704,6.619670,21.98987,21.93700,21.27693,21.7346,3.93728,3.92835,3.92864,3.931423333333333,149.63866,65.95276,172.38730,241.9976,106.4568,68.1067,-29.454120062499992,0,21.442467531249996,4.8284758160025225e-88,4.8282166924969185e-88
8745,-15918.79773093,0.00000186,19.514360,20.292480,19.119403,89.855867,90.140307,90.099918,7571.125220,6.633554,21.30853,21.32694,21.74577,21.46041333333333,3.99878,3.94637,3.97442,3.97319,148.51732,64.37327,164.06494,233.2811,103.3854,68.8938,-29.40840991249999,0,0,1.738218557628678e-125,1.7381252749234677e-125
8746,-15919.51759042,0.00000003,19.511653,20.371668,19.087399,89.977930,90.238276,89.824643,7586.851521,6.619804,23.75302,20.77507,22.95390,22.493996666666664,3.96637,3.94335,3.98422,3.964646666666667,143.88252,66.01730,166.53783,225.7445,96.6216,71.5232,0,-40.01071216,21.442467531249996,2.1538306998911646e-113,2.153715113071907e-113
