taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
127,-17628.83569727,0.00000005,19.341725,20.106318,18.908324,89.860809,89.886791,90.029039,7353.237782,6.913311,23.52980,23.53691,23.34232,23.46967666666667,4.37686,4.36905,4.40676,4.384223333333333,168.21025,71.01251,177.24393,260.1726,113.1275,83.6775,-29.752316975000003,-40.135879028571445,21.606137329411766,1.3732242707113704e-78,8.025008851040518e-79
1270,-17624.85374251,0.00004888,19.340178,20.066298,18.955666,89.909276,90.010357,89.816052,7356.377138,6.910361,23.56511,24.71644,24.08910,24.123549999999998,4.36928,4.35289,4.39782,4.37333,167.00853,72.09403,178.15753,258.9960,115.3111,82.4366,-29.790321075,-40.12849855714286,21.637787738235296,1.753257434731379e-145,1.0245891171573371e-145
1271,-17628.27440818,0.00000010,19.339372,20.081232,18.934784,89.929248,90.094337,89.975304,7353.466970,6.913096,23.67116,23.21933,23.99154,23.627343333333332,4.36823,4.30460,4.39588,4.356236666666667,165.47731,71.33135,175.62414,254.7970,116.2496,85.6610,-29.791123625,0,0,5.110928034990005e-88,2.9867839938904385e-88
1272,-17627.93799044,0.00000076,19.317143,20.090945,18.940201,90.037880,90.012283,89.994131,7350.683623,6.915714,23.94945,23.91916,23.41466,23.76109,4.37159,4.36826,4.39180,4.3772166666666665,168.62784,72.47436,178.58288,261.5677,115.3967,86.9682,-29.830799349999996,-40.12535545714286,21.606055885294115,1.1400672631642485e-93,6.662458618602159e-94
1273,-17627.99201592,0.00000061,19.345911,20.124188,18.908704,89.856623,89.875333,90.082335,7361.502636,6.905550,23.98252,24.53473,23.52749,24.014913333333336,4.37003,4.34110,4.33972,4.3502833333333335,163.00228,70.17678,174.54734,258.5162,113.2491,82.2646,-29.865638750000006,-40.095438699999995,0,9.215493426682724e-93,5.3854579978785276e-93
1274,-17626.78898232,0.00000254,19.296034,20.109444,18.948428,89.900939,90.171442,89.872080,7352.543806,6.913964,25.26005,24.24431,22.98107,24.16181,4.36668,4.37074,4.36993,4.369116666666667,168.10370,70.97982,180.66281,261.3591,114.1647,83.1153,-29.736297975000003,0,21.626019899999996,5.681246268062441e-113,3.320073243573243e-113
1275,-17627.93655708,0.00004117,19.306498,20.118922,18.942458,89.973100,89.848068,89.964331,7357.713491,6.909106,24.28478,23.74244,24.86309,24.29677,4.36318,4.37132,4.36936,4.367953333333333,167.28811,70.56374,176.85149,263.8759,114.9299,84.1555,-29.793529850000006,0,21.61270821176472,1.0785768310172084e-93,6.303113628305216e-94
1276,-17626.10109519,0.00000075,19.358979,20.031994,18.952100,90.007580,90.111540,89.894974,7349.578339,6.916754,24.04362,24.29917,23.45412,23.932303333333333,4.40705,4.38067,4.40885,4.398856666666667,168.93289,70.68457,174.64654,259.1454,117.5252,83.7573,-29.77140825,-40.097658557142864,21.63564287941177,1.5792411172543366e-124,9.22895423143662e-125
1277,-17630.44539216,0.00000013,19.341733,20.098713,18.894332,89.966932,90.066489,89.848813,7345.025396,6.921041,24.36211,23.50552,23.55064,23.80609,4.39871,4.38538,4.42217,4.4020866666666665,171.41701,71.54326,174.10768,261.1950,118.0691,87.1848,-29.720347925000006,-40.131990421428576,21.623561829411788,1.5115601814013872e-51,8.833432450434845e-52
1278,-17627.34331502,0.00000001,19.290167,20.082453,18.980338,89.927013,89.789316,90.149577,7352.785824,6.913736,23.60029,22.80016,22.97888,23.126443333333338,4.38566,4.38168,4.36740,4.378246666666667,169.45689,71.47440,179.82106,263.4666,114.3453,83.8910,-29.748186074999996,-40.11118195714285,21.61185244117647,1.1663344714955163e-103,6.815962007557957e-104
1279,-17628.37350558,0.00005324,19.334715,20.060876,18.939943,90.207348,89.951729,90.032409,7346.208821,6.919926,24.62899,24.13843,24.93657,24.56799666666667,4.38532,4.35030,4.38385,4.373156666666667,169.03696,70.06932,175.11940,260.9802,116.7453,84.4377,0,0,21.610988294117657,2.361907117952639e-86,1.3802789486881582e-86
128,-17628.58541804,0.00002070,19.257543,20.105397,18.976564,89.793459,89.949687,90.088711,7347.296935,6.918901,25.71210,23.18386,23.66488,24.186946666666667,4.38553,4.37571,4.33462,4.365286666666667,163.45568,70.41159,171.81212,249.0372,113.9655,85.7668,-29.827726750000004,-40.119799107142875,21.61595087941177,8.575026259369067e-83,5.011174292287568e-83
1280,-17629.62054666,0.00001860,19.357297,20.112060,18.890969,89.937166,90.144430,90.062571,7354.508060,6.912117,24.73524,23.73428,23.94729,24.138936666666666,4.33734,4.31147,4.37555,4.341453333333334,168.18134,71.47427,176.70721,258.7887,112.7501,83.4377,-29.748186074999996,-40.11118195714285,21.61185244117647,2.1019913233433564e-65,1.2283863120116883e-65
1281,-17624.19865209,0.00000054,19.340405,20.098711,18.929232,89.908617,90.128751,90.030474,7358.089396,6.908753,25.67186,23.72701,23.68824,24.36237,4.33319,4.34293,4.34755,4.341223333333334,167.75115,70.23219,173.76283,256.8522,114.6749,83.4774,-29.797014200000007,0,21.613671688235307,1.7330496118368999e-156,1.012779832902228e-156
1282,-17628.89254018,0.00000005,19.381687,20.083062,18.922334,90.096460,90.021327,89.824759,7365.352180,6.901941,24.61296,23.46975,23.53928,23.87399666666667,4.35142,4.39326,4.35173,4.365469999999999,167.41479,71.43143,173.24508,255.0592,114.0421,85.0858,-29.806007825000005,-40.11951275714286,21.620211702941177,1.237828079024849e-77,7.233764725914004e-78
1283,-17626.18798857,0.00000033,19.340790,20.061464,18.966320,89.999756,90.179518,89.850413,7358.957620,6.907938,24.70030,23.98139,23.39879,24.02682666666667,4.33170,4.31651,4.31389,4.3206999999999995,164.72982,70.88052,176.69044,256.1098,113.9432,82.0649,0,-40.118841171428556,21.603102741176475,4.551902796968767e-123,2.6600942769404536e-123
1284,-17626.67771622,0.00000000,19.323291,20.074653,18.941745,89.905665,90.149484,90.140437,7347.604452,6.918612,24.19997,23.98869,24.39441,24.194356666666664,4.38270,4.36355,4.37486,4.373703333333333,169.25089,70.60761,177.53833,265.4926,118.0767,85.2592,-29.747028899999997,0,21.60476035882352,7.678128984070064e-115,4.487034956400353e-115
1285,-17625.88655330,0.00006983,19.303532,20.111138,18.927621,89.897965,90.245031,89.946183,7347.923116,6.918312,23.38371,23.13977,24.13872,23.554066666666667,4.36519,4.34646,4.35627,4.355973333333334,170.55651,72.16429,180.19682,265.6274,117.1277,84.9613,-29.76357975,-40.1397078,21.613433632352955,3.9291926163465185e-128,2.2961876072354492e-128
1286,-17626.46130045,0.00000006,19.339289,20.084021,18.922628,89.962850,89.748894,90.285149,7349.587744,6.916745,26.55500,24.44261,24.51102,25.169543333333333,4.40026,4.40754,4.41309,4.406963333333334,167.68177,68.87539,168.46312,255.3037,116.9262,82.2236,0,-40.118841171428556,21.603102741176475,1.776767008175887e-118,1.038327917075185e-118
1287,-17626.86025052,0.00000008,19.330937,20.104283,18.934500,90.021975,90.045494,90.017290,7358.599275,6.908274,24.17618,24.41450,23.65697,24.082549999999998,4.32017,4.34894,4.36024,4.343116666666667,166.75873,70.41517,176.98925,258.4270,111.4843,82.7264,0,-40.13160250714288,21.61967953529412,8.94739644896754e-112,5.228784345585226e-112
1288,-17629.63814196,0.00005712,19.345922,20.103576,18.896873,89.812414,89.904515,89.998329,7349.364132,6.916955,23.36994,23.56536,24.34900,23.761433333333333,4.40117,4.39572,4.38985,4.39558,169.19166,70.91637,168.06024,255.8062,118.1408,85.2001,0,-40.150317078571454,21.606653961764707,4.1516329425245e-65,2.426179890686856e-65
1289,-17628.13164366,0.00000028,19.335775,20.069707,18.936351,90.061346,89.940286,89.997684,7348.495320,6.917773,23.84919,23.79851,24.22468,23.957459999999998,4.39733,4.38708,4.37763,4.387346666666667,171.53158,71.29806,180.38051,268.0911,119.5209,83.2087,-29.791020324999998,-40.12772658571427,21.613444491176487,2.042496812169775e-90,1.1936182126604448e-90
129,-17626.85471050,0.00000007,19.335219,20.094724,18.899426,90.076056,89.933271,90.120567,7343.077977,6.922877,24.28363,24.28925,24.60367,24.39218333333333,4.41787,4.34753,4.36442,4.3766066666666665,167.38930,70.83203,175.60835,257.3044,113.5314,84.9535,0,-40.09683537857141,21.62696473235295,7.221517051735699e-112,4.220194726684943e-112
1290,-17628.59026385,0.00003200,19.325675,20.085063,18.915519,89.900147,89.924011,90.000925,7342.180970,6.923722,25.31566,23.88953,24.40440,24.53653,4.41002,4.41407,4.40909,4.41106,168.59040,71.31193,176.95262,261.0762,113.6111,85.6410,-29.706079625,-40.11200714999999,21.601379694117632,1.0342879948838856e-82,6.0442933397677285e-83
1291,-17627.52246537,0.00000001,19.314680,20.061368,18.968591,89.954446,90.035426,89.769301,7349.865451,6.916483,24.41728,24.05969,24.38277,24.28658,4.39788,4.38530,4.36827,4.383816666666667,170.26277,70.88389,178.53080,264.6037,117.4076,82.6554,-29.782020225000004,-40.12142751428572,21.613191726470582,1.192385073919897e-100,6.96819956954213e-101
1292,-17629.00830332,0.00005935,19.330393,20.113742,18.891977,90.138743,89.933488,90.157819,7345.270003,6.920811,24.26823,23.96237,24.68323,24.304609999999997,4.41081,4.39489,4.42423,4.409976666666666,172.45721,70.74343,178.76321,266.0483,118.6514,85.6787,-29.770056974999996,-40.10648377857143,21.6340834617647,1.0899221755266108e-75,6.369414881529421e-76
1293,-17626.00546018,0.00003183,19.363666,20.049230,18.927751,90.107173,89.908013,90.095014,7348.224002,6.918028,23.50243,25.25446,23.61968,24.125523333333334,4.34756,4.35618,4.37997,4.361236666666667,168.37749,71.51709,177.84726,263.0683,116.4922,84.8037,-29.82136300000001,-40.11943248571428,21.608330700000014,3.907068141623524e-126,2.2832582475333606e-126
1294,-17627.60524552,0.00000123,19.312757,20.124863,18.929162,89.998276,90.032139,90.008260,7357.131759,6.909652,27.80674,24.50472,26.02054,26.110666666666663,4.38749,4.34365,4.35483,4.36199,166.63719,64.64473,170.38911,257.0529,116.5203,83.2226,-29.858183425,-40.11251885000002,0,2.931310642891933e-99,1.7130336505173346e-99
1295,-17627.43891980,0.00001685,19.259910,20.097459,18.998058,89.940555,89.977333,89.991443,7353.673899,6.912901,24.13037,23.66592,24.01323,23.936506666666663,4.37466,4.39820,4.38939,4.387416666666667,168.48636,71.05898,181.01742,265.7887,115.1164,85.2358,-29.751191200000004,-40.13960090714288,21.612382870588213,4.7088269144524024e-102,2.751799430905984e-102
1296,-17626.96704515,0.00000005,19.313531,20.101235,18.934097,90.174782,89.849702,90.108170,7350.632932,6.915761,23.39914,23.85864,23.62319,23.626989999999996,4.35859,4.38156,4.36956,4.369903333333333,169.41497,71.84407,180.21939,266.4039,119.0133,87.0570,-29.855386324999994,-40.11251885000002,21.61643187058825,5.568875423843737e-110,3.254404653330016e-110
1297,-17630.42489281,0.00002052,19.267126,20.091993,18.976150,89.945255,90.005610,90.052852,7345.945223,6.920175,23.79772,24.53389,23.96165,24.097753333333333,4.42048,4.40397,4.41607,4.413506666666667,171.76993,72.05302,186.30279,274.3966,118.0223,84.3645,-29.826925924999994,0,0,6.839927835607591e-52,3.997197150673317e-52
1298,-17627.54498153,0.00000001,19.382999,20.049804,18.928750,89.985199,90.192685,90.136158,7356.129206,6.910594,24.65303,23.52436,24.29919,24.15886,4.32404,4.33013,4.33744,4.330536666666667,167.56746,70.10962,173.89292,255.0531,116.0532,81.4108,-29.830799349999996,-40.12535545714286,21.606055885294115,2.8488617285222383e-100,1.6648511881411981e-100
1299,-17628.70451673,0.00000186,19.357421,20.077416,18.930810,90.077858,89.876991,89.985080,7357.378281,6.909421,28.08351,25.39931,24.55980,26.014206666666666,4.38402,4.38333,4.39437,4.38724,151.24754,68.40752,167.83165,235.6165,98.4085,84.0849,-29.749881400000003,-40.12887177857143,0,8.590241851221572e-81,5.020066158087967e-81
13,-17628.37040463,0.00003176,19.338178,20.109940,18.925660,90.028315,89.996095,90.116029,7359.976196,6.906982,24.05553,24.35639,23.84437,24.085430000000002,4.40289,4.35246,4.38859,4.381313333333334,167.22527,70.90025,180.22273,263.7228,113.2872,82.6721,-29.720347925000006,-40.131990421428576,21.618341714705906,2.094928223733624e-86,1.2242586951254445e-86
130,-17627.50078014,0.00002660,19.345489,20.097223,18.926697,89.902089,90.155299,89.900074,7358.473007,6.908393,23.24090,23.66208,23.78263,23.56187,4.35086,4.32795,4.37085,4.3498866666666665,167.20423,70.94951,177.59062,263.9939,114.1555,85.6327,-29.82443985000001,-40.11610595714287,21.611122529411777,5.1537185862873396e-101,3.011790437501002e-101
1300,-17630.63121952,0.00005398,19.339840,20.083491,18.906247,89.987673,90.107241,90.068899,7343.385244,6.922587,24.23142,23.92313,23.74557,23.966706666666667,4.42820,4.39762,4.42664,4.417486666666666,171.03443,71.85701,176.87660,264.6656,118.2002,85.0431,0,-40.15606932142861,21.595478470588223,2.0007263571087236e-48,1.1692079048377262e-48
1301,-17630.07364021,0.00000021,19.315294,20.066564,18.962795,89.964011,89.950915,89.807784,7349.774511,6.916569,24.40522,24.17005,23.99147,24.188913333333335,4.37764,4.40900,4.37787,4.38817,168.78479,70.91818,178.05189,262.9443,115.7811,85.6330,-29.728794875000013,-40.13834277857143,21.604502088235282,8.595428849422755e-58,5.023097396856655e-58
1302,-17626.69905041,0.00003213,19.324599,20.145365,18.884678,89.899490,89.951689,89.817702,7351.774758,6.914687,25.56014,24.60496,25.72157,25.295556666666666,4.38593,4.39189,4.34340,4.373740000000001,167.45369,68.72073,172.18048,260.1898,117.7850,83.4319,-29.830799349999996,-40.12535545714286,0,1.752483837633271e-114,1.0241370334233202e-114
1303,-17625.93534048,0.00000020,19.368410,20.074172,18.921553,90.051830,90.100377,89.828078,7356.743013,6.910017,24.31154,23.19770,23.20344,23.570893333333334,4.35193,4.35156,4.32520,4.342896666666667,170.61079,71.47645,175.83020,261.5325,119.6766,86.4318,-29.789031775,-40.12389955,21.616080729411777,2.5935335528168095e-127,1.5156395179385846e-127
1304,-17625.60126167,0.00003101,19.298185,20.119589,18.925555,89.905822,89.945788,89.985673,7348.240959,6.918013,23.94611,24.66044,24.81509,24.473879999999998,4.38272,4.40042,4.38198,4.388373333333333,169.32172,70.88088,180.68805,266.5871,116.0533,84.2456,-29.830799349999996,0,21.606306055882353,6.333078552138443e-133,3.7009986292274075e-133
1305,-17628.53615801,0.00000007,19.326590,20.124800,18.904823,90.014191,89.987157,90.216543,7352.859991,6.913667,24.24152,23.68167,24.34528,24.08949,4.36026,4.38342,4.37951,4.374396666666667,167.04660,70.38280,172.46483,254.5316,116.7698,84.2414,-29.830799349999996,-40.12535545714286,0,1.2755672981890316e-83,7.454309595592891e-84
1306,-17627.41982668,0.00000022,19.313640,20.123289,18.922708,90.004477,89.816054,90.212076,7354.297313,6.912315,23.69718,23.12182,23.73076,23.51658666666667,4.39819,4.31825,4.37857,4.365003333333333,170.52453,72.20021,183.79010,269.0882,117.6764,82.9458,-29.79387675,-40.11767755000003,21.60186793823531,2.2498959204239564e-102,1.3148205329905042e-102
1307,-17628.69479235,0.00002974,19.304545,20.085912,18.958150,90.053706,89.976577,90.099797,7350.996442,6.915419,24.77350,23.72167,23.11091,23.868693333333336,4.38119,4.35738,4.37597,4.371513333333333,169.04090,70.07953,179.87505,263.1536,114.5672,83.4983,-29.789824175,-40.12941215,0,5.8971611704824495e-81,3.446252123450928e-81
1308,-17626.99274688,0.00002716,19.317654,20.112673,18.930461,89.939047,90.016440,90.242570,7354.975033,6.911679,23.77233,23.44404,24.17565,23.797340000000002,4.34330,4.35283,4.35663,4.3509199999999995,164.87157,70.03314,174.02491,257.2555,112.1535,83.0415,-29.79387675,-40.11767755000003,21.60186793823531,1.5050036854931233e-109,8.795116831626002e-110
1309,-17629.94850196,0.00000010,19.314637,20.101711,18.935515,89.925895,89.975093,90.009942,7351.844049,6.914622,23.98872,24.05728,24.44799,24.164663333333333,4.38511,4.38884,4.37042,4.381456666666666,171.02942,71.42902,178.24031,264.9032,118.8353,83.8987,-29.749881400000003,-40.12887177857143,21.623337782352927,6.792622426964947e-60,3.969552261840799e-60
131,-17628.29957603,0.00000054,19.323822,20.115299,18.926358,89.942704,90.111045,90.027927,7356.741405,6.910019,24.27279,24.16050,24.44333,24.29220666666667,4.36913,4.34380,4.35050,4.354476666666667,164.67867,70.34549,172.64623,256.2865,113.8119,85.4129,-29.921829874999997,-40.09683537857141,0,1.3530100957623561e-87,7.906878887609063e-88
1310,-17626.30261381,0.00000024,19.344106,20.109223,18.906547,90.035696,90.085183,89.754222,7354.474353,6.912149,24.57040,23.98079,24.31027,24.287153333333332,4.33768,4.33993,4.38395,4.353853333333333,168.04411,69.49516,170.15921,255.1960,115.6155,83.4271,-29.762975049999994,0,21.605937447058817,3.8354140914211328e-121,2.2413842143290676e-121
1311,-17627.79604848,0.00003812,19.366461,20.071867,18.927907,90.159962,90.044448,90.060240,7357.640662,6.909174,23.57212,23.58231,23.78140,23.64527666666667,4.31638,4.37822,4.37869,4.357763333333334,171.53612,72.20707,179.12594,262.7844,118.7319,86.3459,-29.80442225,-40.11213825714285,21.62955480882352,4.703384639319696e-96,2.7486190104137696e-96
1312,-17627.68935210,0.00000007,19.305983,20.089558,18.970780,90.055198,90.085953,90.004581,7357.779871,6.909044,25.26152,24.66223,24.58800,24.83725,4.40572,4.36728,4.38314,4.3853800000000005,169.06547,71.77054,183.10979,267.2862,116.5760,83.7160,0,-40.11220734285715,21.61741130294118,7.585604609495668e-98,4.432964478567051e-98
1313,-17627.88525152,0.00000011,19.379123,20.077234,18.904683,90.103534,90.040993,89.841596,7355.376768,6.911301,23.73244,23.30655,23.17038,23.403123333333337,4.36840,4.33767,4.38598,4.364016666666667,170.44916,72.16565,177.38417,261.1442,115.3431,84.1350,-29.720347925000006,-40.131990421428576,21.618341714705906,1.482366573673215e-94,8.662827425888473e-95
1314,-17626.42702334,0.00008137,19.394100,20.041258,18.914719,90.216800,89.989539,90.080866,7351.753722,6.914707,23.91763,23.92674,23.86578,23.903383333333334,4.34795,4.35361,4.35684,4.3528,170.50654,70.53979,176.03977,262.4147,118.8481,84.3349,-29.789824175,-40.12941215,21.60500260882353,4.7184610818787123e-119,2.757429558520062e-119
1315,-17628.01663234,0.00001979,19.363028,20.057851,18.930272,90.083167,90.141145,89.847714,7352.097121,6.914384,23.59211,23.73810,23.50382,23.611343333333334,4.36681,4.37650,4.39456,4.37929,167.31144,70.20317,172.53778,256.4350,114.3375,84.1198,-29.79387675,-40.11767755000003,0,2.3881205662707178e-92,1.395597870677492e-92
1316,-17628.23367788,0.00004467,19.332831,20.109710,18.923301,90.050550,90.007317,89.858970,7356.931019,6.909841,24.53086,24.45213,25.01386,24.665616666666665,4.40630,4.38875,4.41737,4.40414,169.77520,69.90440,174.47044,257.1909,116.7320,83.9419,-29.855386324999994,0,21.61643187058825,1.0574524338804962e-88,6.179664401830948e-89
1317,-17626.21311867,0.00007706,19.288965,20.115380,18.951703,90.000801,89.942354,89.904584,7353.338715,6.913217,24.32055,22.92904,23.15879,23.469459999999998,4.37610,4.37357,4.38675,4.378806666666667,169.81216,71.68285,177.37737,259.5248,114.6589,85.6607,-29.80442225,-40.11213825714285,0,1.2032616594651725e-122,7.031761434221902e-123
